#The data included in this document is from www.refuges.info. The data is made available under CC By-Sa 2.0
id_point;nom;type;altitude;latitude;longitude;état;nombre de place;lien
5830;Fontaine du Grand Ventron;point d'eau;1157;47.9604125827468;6.92184805870056;;0;http://www.refuges.info/point/5830/point-d-eau/Hautes-Vosges/Fontaine-du-Grand-Ventron/
5494;Bassin des Chalets de Bostan;point d'eau;1600;46.1193;6.7713;;0;http://www.refuges.info/point/5494/point-d-eau/Aiguilles-rouges/Bassin-des-Chalets-de-Bostan/
6324;Source de Guagnarola;point d'eau;1710;42.31246;8.865164;;0;http://www.refuges.info/point/6324/point-d-eau/Corse/Source-de-Guagnarola/
4560;Fontaine publique de Marignana;point d'eau;715;42.23395;8.80124;;0;http://www.refuges.info/point/4560/point-d-eau/Corse/fontaine-publique-de-Marignana/
4531;Source de Ruvala;point d'eau;260;42.44048;8.69786;;0;http://www.refuges.info/point/4531/point-d-eau/Corse/Source-de-Ruvala/
2724;Source de la Loux;point d'eau;1630;45.2793;5.7818;;0;http://www.refuges.info/point/2724/point-d-eau/Chartreuse/Source-de-la-Loux/
4461;Source de Bianca;point d'eau;1400;41.93638;9.23067;;0;http://www.refuges.info/point/4461/point-d-eau/Corse/Source-de-Bianca/
3679;Source du Marichaume;point d'eau;1860;44.7734;5.5407;;0;http://www.refuges.info/point/3679/point-d-eau/Vercors/Source-du-Marichaume/
6337;Fontaine de la porteuse d'eau;point d'eau;422;42.3038;9.150469;;0;http://www.refuges.info/point/6337/point-d-eau/Corse/Fontaine-de-la-porteuse-d-eau/
3861;Captage-abreuvoir;point d'eau;1707;45.2152;5.969;;0;http://www.refuges.info/point/3861/point-d-eau/Belledonne/Captage-abreuvoir/
4439;Source du pont d'Arsine;point d'eau;1667;45.03077;6.36328;;0;http://www.refuges.info/point/4439/point-d-eau/Ecrins/Source-du-pont-d-Arsine/
3441;Fontaine des côtes;point d'eau;1067;45.66248;5.83295;;0;http://www.refuges.info/point/3441/point-d-eau/Avant-pays-savoyard/Fontaine-des-cotes/
4463;Source captée de Rivisecco;point d'eau;1280;42.23961;9.07602;;0;http://www.refuges.info/point/4463/point-d-eau/Corse/Source-captee-de-Rivisecco/
3849;Fontaine de Chappe;point d'eau;910;45.9217;5.54226;;0;http://www.refuges.info/point/3849/point-d-eau/Bugey/Fontaine-de-Chappe/
4484;Fontaine de Cannelle;point d'eau;130;42.97224;9.35717;;0;http://www.refuges.info/point/4484/point-d-eau/Corse/Fontaine-de-Cannelle/
6795;Source "Petit Coyer";point d'eau;2300;44.11584;6.661488;;0;http://www.refuges.info/point/6795/point-d-eau/Mercantour-Argentera/Source-Petit-Coyer-/
3015;Fontaine du Champ du Messin (ou fontaine Bechstein);point d'eau;1000;48.44599;7.2845;;0;http://www.refuges.info/point/3015/point-d-eau/Vosges-Centrales/Fontaine-du-Champ-du-Messin-ou-fontaine-Bechstein/
1883;Source des fougères;point d'eau;837;-22.08298;166.57555;;0;http://www.refuges.info/point/1883/point-d-eau/Nouvelle-Caledonie/Source-des-fougeres/
6772;Source de la Furmicuccia;point d'eau;1337;42.30936;9.07772;;0;http://www.refuges.info/point/6772/point-d-eau/Corse/Source-de-la-Furmicuccia/
4828;Fontaine de Sous la Dent;point d'eau;1626;46.1477;6.84703;;0;http://www.refuges.info/point/4828/point-d-eau/Aiguilles-rouges/Fontaine-de-Sous-la-Dent/
4739;Abreuvoir de Vente Cul;point d'eau;1550;44.7088;5.6537;;0;http://www.refuges.info/point/4739/point-d-eau/Buech-Gapencais/Abreuvoir-de-Vente-Cul/
6264;Fontaine de Vitrone;point d'eau;935;42.27557;8.74243;;0;http://www.refuges.info/point/6264/point-d-eau/Corse/Fontaine-de-Vitrone/
6730;Source du Grossmann;point d'eau;830;48.5581692473062;7.21135497093201;;0;http://www.refuges.info/point/6730/point-d-eau/Vosges-Centrales/Source-du-Grossmann/
4855;Fontaine de Nuceta;point d'eau;550;42.19764;9.20881;;0;http://www.refuges.info/point/4855/point-d-eau/Corse/fontaine-de-Nuceta/
4552;Source de Pisciu (ou de Spische);point d'eau;1411;42.297695159;8.8328;;0;http://www.refuges.info/point/4552/point-d-eau/Corse/Source-de-Pisciu-ou-de-Spische/
4880;Funtana Vecchia;point d'eau;328;42.58752;9.04289;;0;http://www.refuges.info/point/4880/point-d-eau/Corse/Funtana-Vecchia/
6336;Funtana di e Caldane;point d'eau;971;42.33665;9.05638;;0;http://www.refuges.info/point/6336/point-d-eau/Corse/Funtana-di-e-Caldane/
6338;Fontaine de Caracutu;point d'eau;1000;42.12426;9.13341;;0;http://www.refuges.info/point/6338/point-d-eau/Corse/Fontaine-de-Caracutu/
6344;Fontaine de La Fons;point d'eau;1570;45.01858;6.03761;;0;http://www.refuges.info/point/6344/point-d-eau/Ecrins/Fontaine-de-La-Fons/
4768;Fontaine publique de Prato-di-Giovellina;point d'eau;670;42.42352;9.1632;Détruit;0;http://www.refuges.info/point/4768/point-d-eau/Corse/Fontaine-publique-de-Prato-di-Giovellina/
3309;Fontaine du Repos;point d'eau;1480;44.73526;5.46029;;0;http://www.refuges.info/point/3309/point-d-eau/Vercors/Fontaine-du-Repos/
6619;Source Fontenieux;point d'eau;1150;44.157547422658;5.38808584213257;;0;http://www.refuges.info/point/6619/point-d-eau/Baronnies-Luberon/Source-Fontenieux/
6421;Source Bivouac Gino Carpano;point d'eau;2880;45.511820534541;7.34843730926514;;0;http://www.refuges.info/point/6421/point-d-eau/Mont-Cenis-Grand-Paradis/Source-Bivouac-Gino-Carpano/
3691;Ruisseau de Fultin;point d'eau;1260;45.20605;4.47623;;0;http://www.refuges.info/point/3691/point-d-eau/Pilat-Velay-Vivarais/Ruisseau-de-Fultin/
5818;Source de la bergerie des Chaumailloux;point d'eau;1603;44.807065;5.5136;;0;http://www.refuges.info/point/5818/point-d-eau/Vercors/Source-de-la-bergerie-des-Chaumailloux/
2666;Source de l'Echalance;point d'eau;840;45.2505;5.586;;0;http://www.refuges.info/point/2666/point-d-eau/Vercors/Source-de-l-Echalance/
4181;Fontaine des Traverses;point d'eau;0;45.00036;4.61665;;0;http://www.refuges.info/point/4181/point-d-eau/Pilat-Velay-Vivarais/Fontaine-des-Traverses/
6305;Fontaine de la Grave;point d'eau;1525;44.15791;5.313414;;0;http://www.refuges.info/point/6305/point-d-eau/Baronnies-Luberon/Fontaine-de-la-Grave/
5928;Source des Encloses;point d'eau;1200;45.2272338224063;4.47256207466126;;0;http://www.refuges.info/point/5928/point-d-eau/Pilat-Velay-Vivarais/Source-des-Encloses/
4494;Robinet Parking des Cascades de Piscia;point d'eau;924;41.68724;9.19969;;0;http://www.refuges.info/point/4494/point-d-eau/Corse/Robinet-Parking-des-Cascades-de-Piscia/
3989;Fontaine du Ravin du Brusquet;point d'eau;1160;44.12956;5.60911;;0;http://www.refuges.info/point/3989/point-d-eau/Baronnies-Luberon/Fontaine-du-Ravin-du-Brusquet/
4593;Fontaine Paul Ruat;point d'eau;660;43.30821;5.68128;;0;http://www.refuges.info/point/4593/point-d-eau/Ste-Victoire-Artuby-Verdon/Fontaine-Paul-Ruat/
3859;Fontaine de la Place du Blé;point d'eau;1000;45.01221;4.39644;Tari définitivement;0;http://www.refuges.info/point/3859/point-d-eau/Pilat-Velay-Vivarais/Fontaine-de-la-Place-du-Ble/
4933;Fontaine de Roland;point d'eau;1340;43.04689;-1.26484;;0;http://www.refuges.info/point/4933/point-d-eau/Pays-Basque/Fontaine-de-Roland/
6720;Source sous Col Pousset;point d'eau;3130;45.6025240275762;7.28882789611816;;0;http://www.refuges.info/point/6720/point-d-eau/Mont-Cenis-Grand-Paradis/Source-sous-Col-Pousset/
2679;Fontaine de Fonfiole;point d'eau;1768;44.17503;5.28328;;0;http://www.refuges.info/point/2679/point-d-eau/Baronnies-Luberon/Fontaine-de-Fonfiole/
5562;Fontaine Cerdanyola;point d'eau;0;42.26831;1.814977;;0;http://www.refuges.info/point/5562/point-d-eau/Girona/Fontaine-Cerdanyola/
5520;Fontaine de Travenc;point d'eau;1940;42.6016;1.6983;;0;http://www.refuges.info/point/5520/point-d-eau/Andorre/Fontaine-de-Travenc/
6423;Source Bivouac Luigi Revelli;point d'eau;2580;45.5210523254347;7.41841077804566;;0;http://www.refuges.info/point/6423/point-d-eau/Mont-Cenis-Grand-Paradis/Source-Bivouac-Luigi-Revelli/
6259;Fontaine du Traversin;point d'eau;1120;45.7839332418994;2.9659116268158;;0;http://www.refuges.info/point/6259/point-d-eau/Puys-Sancy-Cantal/Fontaine-du-Traversin/
4254;Fontaine Lavoir de Burdigne;point d'eau;893;45.27061;4.56671;;0;http://www.refuges.info/point/4254/point-d-eau/Pilat-Velay-Vivarais/Fontaine-Lavoir-de-Burdigne/
6616;Source;point d'eau;392;43.5874863217792;3.0182683467865;;0;http://www.refuges.info/point/6616/point-d-eau/Espinouze-Lacaune-Montagne-Noire/Source/
4543;Source de Binadelli;point d'eau;1678;42.26992;8.99507;;0;http://www.refuges.info/point/4543/point-d-eau/Corse/Source-de-Binadelli/
2753;Fontaine de la Gâte (ou de la Gaffe);point d'eau;1120;45.1525;5.8866;;0;http://www.refuges.info/point/2753/point-d-eau/Belledonne/Fontaine-de-la-Gate-ou-de-la-Gaffe/
6729;La Fontaine du Schillig;point d'eau;750;48.2430293457622;7.29549407937157;;0;http://www.refuges.info/point/6729/point-d-eau/Hautes-Vosges/La-Fontaine-du-Schillig/
4870;Fontaine des Chalets de Tinnaz;point d'eau;1550;46.00393;6.36494;;0;http://www.refuges.info/point/4870/point-d-eau/Bornes-Aravis/Fontaine-des-Chalets-de-Tinnaz/
5695;Fontaine des Mottets;point d'eau;2140;45.0833694571873;6.45261168479919;;0;http://www.refuges.info/point/5695/point-d-eau/Cerces-Ambin/Fontaine-des-Mottets/
4131;Robinet Ordonnaz;point d'eau;830;45.83951;5.53953;;0;http://www.refuges.info/point/4131/point-d-eau/Bugey/Robinet-Ordonnaz/
6294;Fontaine Rouge;point d'eau;1660;42.7196745713487;0.663160085678101;;0;http://www.refuges.info/point/6294/point-d-eau/Comminges/Fontaine-Rouge/
4020;Fontaine de Bine;point d'eau;830;44.61867;5.15374;;0;http://www.refuges.info/point/4020/point-d-eau/Diois/Fontaine-de-Bine/
2712;Abreuvoir du Bois Vert;point d'eau;1160;44.63564;5.17827;;0;http://www.refuges.info/point/2712/point-d-eau/Diois/Abreuvoir-du-Bois-Vert/
1886;Source de la mine Sunshine;point d'eau;768;-22.094048;166.548828;;0;http://www.refuges.info/point/1886/point-d-eau/Nouvelle-Caledonie/Source-de-la-mine-Sunshine/
5920;Fontaine quartier saint Jean;point d'eau;0;45.5128242268774;2.93265759944916;;0;http://www.refuges.info/point/5920/point-d-eau/Puys-Sancy-Cantal/Fontaine-quartier-saint-Jean/
2264;Fontaine du Loup;point d'eau;989;45.7566;2.94;;0;http://www.refuges.info/point/2264/point-d-eau/Puys-Sancy-Cantal/Fontaine-du-Loup/
6265;Fontaine d'I Ghjatti Suprani;point d'eau;700;42.17099;9.17032;;0;http://www.refuges.info/point/6265/point-d-eau/Corse/Fontaine-d-I-Ghjatti-Suprani/
1198;Fontaine du Play;point d'eau;1670;44.90526;5.51051;;0;http://www.refuges.info/point/1198/point-d-eau/Vercors/Fontaine-du-Play/
2756;Fontaine du Habert du col du Coq;point d'eau;1390;45.30182;5.83254;;0;http://www.refuges.info/point/2756/point-d-eau/Chartreuse/Fontaine-du-Habert-du-col-du-Coq/
4050;Puits de Darbounouse;point d'eau;1286;44.96697;5.47817;;0;http://www.refuges.info/point/4050/point-d-eau/Vercors/Puits-de-Darbounouse/
4319;Fontaine de Toissieu;point d'eau;575;45.24836;4.60812;;0;http://www.refuges.info/point/4319/point-d-eau/Pilat-Velay-Vivarais/Fontaine-de-Toissieu/
3984;Source du Barry;point d'eau;975;45.17728;4.54111;;0;http://www.refuges.info/point/3984/point-d-eau/Pilat-Velay-Vivarais/Source-du-Barry/
3852;Fontaine du Diable;point d'eau;990;45.00103;4.40962;Tari définitivement;0;http://www.refuges.info/point/3852/point-d-eau/Pilat-Velay-Vivarais/Fontaine-du-Diable/
3747;Point d'eau - plateau de la coche;point d'eau;1500;44.68823;6.25698;;0;http://www.refuges.info/point/3747/point-d-eau/Ecrins/Point-d-eau---plateau-de-la-coche/
1702;Fontaine de la Chau;point d'eau;1620;44.88854;5.50971;;0;http://www.refuges.info/point/1702/point-d-eau/Vercors/Fontaine-de-la-Chau/
4153;Source Mazilier;point d'eau;1870;44.844;5.509;;0;http://www.refuges.info/point/4153/point-d-eau/Vercors/Source-Mazilier/
6186;Fontaine de la Serreyrède;point d'eau;1300;44.1032035890543;3.54138493537903;;0;http://www.refuges.info/point/6186/point-d-eau/Cevennes/Fontaine-de-la-Serreyrede/
3436;Borne du Grand Echaillon;point d'eau;1180;44.91322;5.20833;;0;http://www.refuges.info/point/3436/point-d-eau/Vercors/Borne-du-Grand-Echaillon/
6445;Source bassin de Sales;point d'eau;1075;45.9858737460758;6.75156533718109;;0;http://www.refuges.info/point/6445/point-d-eau/Aiguilles-rouges/Source-bassin-de-Sales/
6614;Source des Estrets;point d'eau;815;43.60596;3.01208;;0;http://www.refuges.info/point/6614/point-d-eau/Espinouze-Lacaune-Montagne-Noire/Source-des-Estrets/
1199;Deuxième fontaine du Play;point d'eau;1670;44.9035;5.5093;;0;http://www.refuges.info/point/1199/point-d-eau/Vercors/Deuxieme-fontaine-du-Play/
1967;Source Chevalière;point d'eau;1690;44.80485;5.51373;;0;http://www.refuges.info/point/1967/point-d-eau/Vercors/source-Chevaliere/
1832;Puits des Ravières;point d'eau;1265;45;5.5081;;0;http://www.refuges.info/point/1832/point-d-eau/Vercors/Puits-des-Ravieres/
5638;Source de Prat Catinat;point d'eau;1765;45.0432967721033;7.07815647125244;;0;http://www.refuges.info/point/5638/point-d-eau/Alpes-Cottiennes/Source-de-Prat-Catinat/
4539;Funtana d'Argentu;point d'eau;1336;42.30511;9.07829;;0;http://www.refuges.info/point/4539/point-d-eau/Corse/Funtana-d-Argentu/
6712;Source des Rougnous;point d'eau;2160;44.5866885655097;6.32128073601052;;0;http://www.refuges.info/point/6712/point-d-eau/Ecrins/Source-des-Rougnous/
6774;Funtana di Copertoio;point d'eau;443;42.54467;9.15384;;0;http://www.refuges.info/point/6774/point-d-eau/Corse/Funtana-di-Copertoio/
1380;Source de Charminelle;point d'eau;1480;45.31421;5.68966;;0;http://www.refuges.info/point/1380/point-d-eau/Chartreuse/Source-de-Charminelle/
4093;Point d'eau du col de Carri;point d'eau;0;44.94435;5.3624;;0;http://www.refuges.info/point/4093/point-d-eau/Vercors/Point-d-eau-du-col-de-Carri/
5942;Source sous bivouac Devis Gérard;point d'eau;2750;45.5607212517815;7.4386990070343;;0;http://www.refuges.info/point/5942/point-d-eau/Mont-Cenis-Grand-Paradis/Source-sous-bivouac-Devis-Gerard/
6019;Fontaine de Pravouta;point d'eau;1615;45.3147;5.83287;;0;http://www.refuges.info/point/6019/point-d-eau/Chartreuse/Fontaine-de-Pravouta/
2365;Pont sur le Rioupéroux;point d'eau;1510;45.0704974267403;5.91527938842773;;0;http://www.refuges.info/point/2365/point-d-eau/Taillefer-Matheysine/Pont-sur-le-Riouperoux/
3992;Fontaine de Ginestoue;point d'eau;1320;44.11955;5.75079;;0;http://www.refuges.info/point/3992/point-d-eau/Baronnies-Luberon/Fontaine-de-Ginestoue/
6643;Source di e Noci;point d'eau;1285;42.30434;8.8809927777;;0;http://www.refuges.info/point/6643/point-d-eau/Corse/Source-di-e-Noci/
4024;Source de l'Essaure;point d'eau;1695;44.79444;5.55417;;0;http://www.refuges.info/point/4024/point-d-eau/Vercors/Source-de-l-Essaure/
1964;Fontaine de Colombette;point d'eau;1820;44.7732;5.551302;;0;http://www.refuges.info/point/1964/point-d-eau/Vercors/Fontaine-de-Colombette/
5844;Source de Las Solanas;point d'eau;1475;42.5606888323963;0.291285216808319;;0;http://www.refuges.info/point/5844/point-d-eau/Aragon/Source-de-Las-Solanas/
4864;Source de la Bergerie de Chironne;point d'eau;1380;44.83979;5.38641;;0;http://www.refuges.info/point/4864/point-d-eau/Vercors/source-de-la-Bergerie-de-Chironne/
6665;Fontaine de Bramafan;point d'eau;810;43.7623502461759;6.99030876159668;;0;http://www.refuges.info/point/6665/point-d-eau/Prealpes-de-Grasse/Fontaine-de-Bramafan/
3831;Fontaine Barnière;point d'eau;1420;44.9947;5.5605;;0;http://www.refuges.info/point/3831/point-d-eau/Vercors/Fontaine-Barniere/
4613;Fontaine du Mur des Granges;point d'eau;719;47.97384;6.8959;;0;http://www.refuges.info/point/4613/point-d-eau/Hautes-Vosges/Fontaine-du-Mur-des-Granges/
1196;Fontaine de Pétouze;point d'eau;1030;45.09723;5.42018;;0;http://www.refuges.info/point/1196/point-d-eau/Vercors/Fontaine-de-Petouze/
4620;Fontaine des carriers;point d'eau;729;48.06665;6.67946;;0;http://www.refuges.info/point/4620/point-d-eau/Hautes-Vosges/Fontaine-des-carriers/
1214;Fontaine du Creuson;point d'eau;1820;44.79437;5.54431;;0;http://www.refuges.info/point/1214/point-d-eau/Vercors/Fontaine-du-Creuson/
6589;Source du Chaignot;point d'eau;0;47.19123;4.9425266;;0;http://www.refuges.info/point/6589/point-d-eau/Morvan-Langres/Source-du-Chaignot/
6440;Fontaine du Naizou;point d'eau;500;47.2996;4.9257;;0;http://www.refuges.info/point/6440/point-d-eau/Morvan-Langres/Fontaine-du-Naizou/
3746;Fontaine du Bessey;point d'eau;461;45.88739;5.38257;;0;http://www.refuges.info/point/3746/point-d-eau/Bugey/Fontaine-du-Bessey/
4733;Abreuvoir de la Figlia;point d'eau;1175;45.7573;6.09108;;0;http://www.refuges.info/point/4733/point-d-eau/Bauges/Abreuvoir-de-la-Figlia/
3828;Fontaine à Ordonnaz;point d'eau;856;45.83287;5.53673;;0;http://www.refuges.info/point/3828/point-d-eau/Bugey/Fontaine-a-Ordonnaz/
5500;Source de la cabane du Grand Val-Haut;point d'eau;1770;44.3108;6.2659;;0;http://www.refuges.info/point/5500/point-d-eau/Prealpes-de-Haute-Provence/source-de-la-cabane-du-Grand-Val-Haut/
3250;Source des Baumes;point d'eau;1500;44.78398;5.87725;;0;http://www.refuges.info/point/3250/point-d-eau/Devoluy-Trieves/Source-des-Baumes/
1774;Source du Moucherotte;point d'eau;1670;45.15;5.6338;;0;http://www.refuges.info/point/1774/point-d-eau/Vercors/Source-du-Moucherotte/
5501;Source du Jas des Monges;point d'eau;1835;44.2569;6.204;;0;http://www.refuges.info/point/5501/point-d-eau/Prealpes-de-Haute-Provence/source-du-Jas-des-Monges/
2459;Source de Chateau Richard;point d'eau;1326;45.6079;5.8153;;0;http://www.refuges.info/point/2459/point-d-eau/Avant-pays-savoyard/Source-de-Chateau-Richard/
6856;Source de XX;point d'eau;1350;45.10146;5.604033;;0;http://www.refuges.info/point/6856/point-d-eau/Vercors/Source-de-XX/
5829;Fontaine Claire;point d'eau;1260;45.305395;5.73623;;0;http://www.refuges.info/point/5829/point-d-eau/Chartreuse/Fontaine-Claire/
6260;Fontaine d'Alzu Ritondellu;point d'eau;930;42.253455;8.82024;;0;http://www.refuges.info/point/6260/point-d-eau/Corse/Fontaine-d-Alzu-Ritondellu/
6328;Source du sentier de la Spelunca;point d'eau;500;42.25145;8.78138;;0;http://www.refuges.info/point/6328/point-d-eau/Corse/Source-du-sentier-de-la-Spelunca/
4723;Source Cabris;point d'eau;420;-21.01786;55.40488;;0;http://www.refuges.info/point/4723/point-d-eau/Reunion/Source-Cabris/
6674;Lavabo - WC (Le Sappey);point d'eau;1015;45.26101;5.77747;;0;http://www.refuges.info/point/6674/point-d-eau/Chartreuse/Lavabo---WC-Le-Sappey/
4175;Source de Monte Ringu;point d'eau;1254;42.30011;8.99442;;0;http://www.refuges.info/point/4175/point-d-eau/Corse/Source-de-Monte-Ringu/
4493;Source de Vergio;point d'eau;1528;42.29594;8.87579;;0;http://www.refuges.info/point/4493/point-d-eau/Corse/Source-de-Vergio/
3434;Abreuvoir du plateau d'Ambel;point d'eau;1315;44.87294;5.2634;;0;http://www.refuges.info/point/3434/point-d-eau/Vercors/Abreuvoir-du-plateau-d-Ambel/
4470;Source des roches Bleues;point d'eau;456;42.24825;8.66049;;0;http://www.refuges.info/point/4470/point-d-eau/Corse/Source-des-roches-Bleues/
4089;Fontaine du Colbery;point d'eau;590;48.49957;7.20799;;0;http://www.refuges.info/point/4089/point-d-eau/Vosges-Centrales/Fontaine-du-Colbery/
3851;Captage-abreuvoir de l'ancienne carrière;point d'eau;1540;44.70064;5.77289;;0;http://www.refuges.info/point/3851/point-d-eau/Devoluy-Trieves/Captage-abreuvoir-de-l-ancienne-carriere/
1844;Source du panié;point d'eau;1360;-20.578667;164.766671;;0;http://www.refuges.info/point/1844/point-d-eau/Nouvelle-Caledonie/Source-du-panie/
4559;Fontaine publique de Porto;point d'eau;1;42.26852;8.69276;Détruit;0;http://www.refuges.info/point/4559/point-d-eau/Corse/fontaine-publique-de-Porto/
5689;Citerne de Cima d'Aghio;point d'eau;660;42.578;9.09026;;0;http://www.refuges.info/point/5689/point-d-eau/Corse/citerne-de-Cima-d-Aghio/
5725;Source du Chalet du Pas du Loup;point d'eau;1530;45.9440795390788;6.32948487997055;;0;http://www.refuges.info/point/5725/point-d-eau/Bornes-Aravis/Source-du-Chalet-du-Pas-du-Loup/
4575;Fontaine Le Collet;point d'eau;2200;44.79758;6.69601;;0;http://www.refuges.info/point/4575/point-d-eau/Queyras/fontaine-Le-Collet/
4856;Fontaine de Venaco - Campo Vecchio;point d'eau;640;42.23744;9.17437;;0;http://www.refuges.info/point/4856/point-d-eau/Corse/Fontaine-de-Venaco---Campo-Vecchio/
4591;Fontaine;point d'eau;400;45.11808;5.74767;;0;http://www.refuges.info/point/4591/point-d-eau/Belledonne/fontaine/
6666;Abreuvoir de la Faye;point d'eau;1213;43.8122;7.0321;;0;http://www.refuges.info/point/6666/point-d-eau/Prealpes-de-Grasse/Abreuvoir-de-la-Faye/
5975;Fontaine du Monestier D'Ambel;point d'eau;1050;44.7777416936304;5.92660367488861;;0;http://www.refuges.info/point/5975/point-d-eau/Devoluy-Trieves/Fontaine-du-Monestier-D-Ambel/
6307;Fontaine des Trois Conscrits;point d'eau;1370;44.7907461188744;5.88745415210724;;0;http://www.refuges.info/point/6307/point-d-eau/Devoluy-Trieves/Fontaine-des-Trois-Conscrits/
5784;Fontaine de l'Aup;point d'eau;1610;44.75482;5.92928;;0;http://www.refuges.info/point/5784/point-d-eau/Devoluy-Trieves/Fontaine-de-l-Aup/
1342;Fontaine du Col de la Buffaz;point d'eau;1450;45.57372;6.07189;;0;http://www.refuges.info/point/1342/point-d-eau/Bauges/Fontaine-du-Col-de-la-Buffaz/
1975;Source de la Vieille;point d'eau;1617;45.42618;5.92142;;0;http://www.refuges.info/point/1975/point-d-eau/Chartreuse/Source-de-la-Vieille/
5533;Source de Pollineres;point d'eau;2130;42.4454;1.6106;;0;http://www.refuges.info/point/5533/point-d-eau/Cerdagne/Source-de-Pollineres/
3000;Fontaine vierge;point d'eau;400;45.22806;5.69944;;0;http://www.refuges.info/point/3000/point-d-eau/Chartreuse/Fontaine-vierge/
4091;Point d'eau de Presles;point d'eau;0;45.09144;5.38273;;0;http://www.refuges.info/point/4091/point-d-eau/Vercors/Point-d-eau-de-Presles/
4226;Source captée du Serre de Montué;point d'eau;1430;44.91068;5.29752;;0;http://www.refuges.info/point/4226/point-d-eau/Vercors/Source-captee-du-Serre-de-Montue/
1215;Fontaine des Bachassons;point d'eau;1620;44.79352;5.46923;;0;http://www.refuges.info/point/1215/point-d-eau/Vercors/Fontaine-des-Bachassons/
3242;Source du Schneeberg;point d'eau;900;48.60056;7.28982;;0;http://www.refuges.info/point/3242/point-d-eau/Vosges-Centrales/Source-du-Schneeberg/
3670;Fontaine de Bouvante Pionnier;point d'eau;1100;44.94827;5.28745;;0;http://www.refuges.info/point/3670/point-d-eau/Vercors/Fontaine-de-Bouvante-Pionnier/
66;Fontaine de l'Aulp du Four;point d'eau;1508;45.66757;6.2677;;0;http://www.refuges.info/point/66/point-d-eau/Bauges/Fontaine-de-l-Aulp-du-Four/
4612;Source du Chipiant ou Fontaine des Orges;point d'eau;820;48.23047;7.1197;;0;http://www.refuges.info/point/4612/point-d-eau/Hautes-Vosges/Source-du-Chipiant-ou-Fontaine-des-Orges/
5873;Fuente de Coronas;point d'eau;1560;42.6498219508101;0.529264211654663;;0;http://www.refuges.info/point/5873/point-d-eau/Aragon/Fuente-de-Coronas/
1970;Source de Bury;point d'eau;1238;45.12971;5.43185;;0;http://www.refuges.info/point/1970/point-d-eau/Vercors/Source-de-Bury/
6714;Fontaine du Col de Vence;point d'eau;780;45.2339320748201;5.75106382369995;;0;http://www.refuges.info/point/6714/point-d-eau/Chartreuse/Fontaine-du-Col-de-Vence/
2781;Fontaine de la chapelle de Bellevaux;point d'eau;954;45.6323;6.2014;;0;http://www.refuges.info/point/2781/point-d-eau/Bauges/Fontaine-de-la-chapelle-de-Bellevaux/
6216;Source de La Forest;point d'eau;950;44.2215;6.09744;;0;http://www.refuges.info/point/6216/point-d-eau/Prealpes-de-Haute-Provence/Source-de-La-Forest/
6664;Source du Champ Vièlh;point d'eau;1400;43.84875;6.32511;;0;http://www.refuges.info/point/6664/point-d-eau/Prealpes-de-Haute-Provence/Source-du-Champ-Vielh/
4806;Point d'eau de la cabane de la Tête des Casses;point d'eau;1970;44.66658;5.88996;;0;http://www.refuges.info/point/4806/point-d-eau/Devoluy-Trieves/Point-d-eau-de-la-cabane-de-la-Tete-des-Casses/
5382;Fontaine de Fontfroide;point d'eau;1260;45.69422;6.03433;;0;http://www.refuges.info/point/5382/point-d-eau/Bauges/Fontaine-de-Fontfroide/
5737;Fontaine de Chez Martinod;point d'eau;560;45.7360994856472;6.09859228134155;;0;http://www.refuges.info/point/5737/point-d-eau/Bauges/Fontaine-de-Chez-Martinod/
5560;Fontaine del Faig;point d'eau;0;42.29325;1.80334;;0;http://www.refuges.info/point/5560/point-d-eau/Girona/Fontaine-del-Faig/
4753;Fontaine publique de Corscia;point d'eau;843;42.35442;9.04194;;0;http://www.refuges.info/point/4753/point-d-eau/Corse/fontaine-publique-de-Corscia/
6409;La Chaz;point d'eau;1493;46.24486;5.92741;;0;http://www.refuges.info/point/6409/point-d-eau/Jura/La-Chaz/
6507;Source de l'Écartelot;point d'eau;500;47.1360744607714;4.81668412685394;;0;http://www.refuges.info/point/6507/point-d-eau/Morvan-Langres/Source-de-l-Ecartelot/
4197;Source du 1er chalet de Tigneux;point d'eau;1700;45.3088;6.10487;;0;http://www.refuges.info/point/4197/point-d-eau/Belledonne/Source-du-1er-chalet-de-Tigneux/
5516;Fontaine de la marine de Davia;point d'eau;20;42.6241;8.8864;;0;http://www.refuges.info/point/5516/point-d-eau/Corse/fontaine-de-la-marine-de-Davia/
2288;Fontaine de Baret;point d'eau;1240;44.8188;5.7935;;0;http://www.refuges.info/point/2288/point-d-eau/Devoluy-Trieves/Fontaine-de-Baret/
4360;Fontaine des Baracons;point d'eau;1630;45.40149;6.30856;;0;http://www.refuges.info/point/4360/point-d-eau/Lauziere-et-Grand-Arc/Fontaine-des-Baracons/
5916;Fontaine de Recoleine;point d'eau;990;45.703721738895;2.916419506073;;0;http://www.refuges.info/point/5916/point-d-eau/Puys-Sancy-Cantal/Fontaine-de-Recoleine/
4489;Fontaine de Gardeto;point d'eau;100;42.69864;9.36231;;0;http://www.refuges.info/point/4489/point-d-eau/Corse/Fontaine-de-Gardeto/
5558;Torrent dels Cortils (?);point d'eau;0;42.28412;1.714119;;0;http://www.refuges.info/point/5558/point-d-eau/Girona/Torrent-dels-Cortils-/
